skinkey_chin_size|Áll mérete
skinkey_chin_shape|Áll formája
skinkey_chin_forward|Áll előreugrása
skinkey_jaw_width|Állkapocs szélessége
skinkey_jaw_position|Állkapocs elhelyezkedése
skinkey_mouth_nose_distance|Száj és orr távolsága
skinkey_mouth_width|Szájszélesség
skinkey_cheeks|Arc
skinkey_nose_height|Orrhossz
skinkey_nose_width|Orrszélesség
skinkey_nose_size|Orrméret
skinkey_nose_shape|Orrforma
skinkey_nose_bridge|Orrnyereg
skinkey_cheek_bones|Pofacsontok
skinkey_eye_width|Szemszélesség
skinkey_eye_to_eye_dist|Szemek közötti távolság
skinkey_eye_shape|Szemforma
skinkey_eye_depth|Szemmélység
skinkey_eyelids|Szemhéj 
skinkey_eyebrow_position|Szemöldök elhelyezkedése
skinkey_eyebrow_height|Szemöldök íve
skinkey_eyebrow_depth|Szemöldök mélysége
skinkey_eyebrow_shape|Szemöldök formája
skinkey_temple_width|Halánték szélessége
skinkey_face_depth|Arc teltsége
skinkey_face_ratio|Arc aránya
skinkey_face_width|Arc szélessége
skinkey_post_edit|Utószerkesztés
skinkey_chin_size|Áll mérete
skinkey_chin_shape|Áll formája
skinkey_chin_forward|Áll előreugrása
skinkey_jaw_width|Állkapocs szélessége
skinkey_jaw_position|Állkapocs elhelyezkedése
skinkey_mouth_nose_distance|Száj és orr távolsága
skinkey_mouth_width|Szájszélesség
skinkey_cheeks|Arc
skinkey_nose_height|Orrhossz
skinkey_nose_width|Orrszélesség
skinkey_nose_size|Orrméret
skinkey_nose_shape|Orrforma
skinkey_nose_bridge|Orrnyereg
skinkey_cheek_bones|Pofacsontok
skinkey_eye_width|Szemszélesség
skinkey_eye_to_eye_dist|Szemek közötti távolság
skinkey_eye_shape|Szemforma
skinkey_eye_depth|Szemmélység
skinkey_eyelids|Szemhéj 
skinkey_eyebrow_position|Szemöldök elhelyezkedése
skinkey_eyebrow_height|Szemöldök íve
skinkey_eyebrow_depth|Szemöldök mélysége
skinkey_eyebrow_shape|Szemöldök formája
skinkey_temple_width|Halánték szélessége
skinkey_face_depth|Arc teltsége
skinkey_face_ratio|Arc aránya
skinkey_face_width|Arc szélessége
skinkey_post_edit|Utószerkesztés
